,conv1 filters,conv2 filters,conv3 filters,accuracy,runtime
586,101,1,251,28.819444444444443,4.275830507278442
587,101,1,276,27.083333333333332,5.476200103759766
588,101,26,1,33.33333333333333,4.404766321182251
589,101,26,26,54.861111111111114,7.581315994262695
590,101,26,51,53.47222222222222,5.388230085372925
591,101,26,76,53.81944444444444,6.0567803382873535
592,101,26,101,50.69444444444444,3.515261650085449
593,101,26,126,61.80555555555556,6.005738973617554
594,101,26,151,51.388888888888886,6.778505563735962
595,101,26,176,57.291666666666664,6.705218076705933
596,101,26,201,31.59722222222222,3.349290370941162
597,101,26,226,53.125,8.004889726638794
598,101,26,251,48.26388888888889,8.791002988815308
599,101,26,276,33.68055555555556,6.346946477890015
600,101,51,1,33.68055555555556,4.766827583312988
601,101,51,26,57.986111111111114,7.688997030258179
602,101,51,51,60.416666666666664,4.97982931137085
603,101,51,76,53.47222222222222,7.172476530075073
604,101,51,101,60.06944444444444,5.886670351028442
605,101,51,126,59.02777777777778,5.885514259338379
606,101,51,151,61.111111111111114,8.980126142501831
607,101,51,176,55.208333333333336,7.358524799346924
608,101,51,201,47.22222222222222,5.839458703994751
609,101,51,226,51.736111111111114,3.959991216659546
610,101,51,251,44.44444444444444,5.975873708724976
611,101,51,276,56.94444444444444,5.605355739593506
612,101,76,1,34.02777777777778,4.758167028427124
613,101,76,26,60.763888888888886,7.232384920120239
614,101,76,51,56.25,3.8926448822021484
615,101,76,76,62.5,5.304163217544556
616,101,76,101,57.986111111111114,6.847875595092773
617,101,76,126,64.23611111111111,5.799462080001831
618,101,76,151,61.111111111111114,7.069235324859619
619,101,76,176,60.763888888888886,7.5493080615997314
620,101,76,201,60.06944444444444,6.3178324699401855
621,101,76,226,59.72222222222222,9.376237869262695
622,101,76,251,52.083333333333336,6.609822034835815
623,101,76,276,52.77777777777778,6.969404220581055
624,101,101,1,30.555555555555557,6.1264424324035645
625,101,101,26,59.375,7.13524317741394
626,101,101,51,60.06944444444444,6.274698495864868
627,101,101,76,59.375,6.298867702484131
628,101,101,101,56.59722222222222,4.755317449569702
629,101,101,126,58.333333333333336,7.7395710945129395
630,101,101,151,62.84722222222222,7.2007012367248535
631,101,101,176,59.72222222222222,6.7086169719696045
632,101,101,201,61.111111111111114,4.851714134216309
633,101,101,226,47.22222222222222,5.1608710289001465
634,101,101,251,54.513888888888886,4.663076400756836
635,101,101,276,54.513888888888886,5.553348064422607
636,101,126,1,28.819444444444443,5.775105237960815
637,101,126,26,59.375,6.047376871109009
638,101,126,51,62.5,8.042997121810913
639,101,126,76,59.375,4.7756123542785645
640,101,126,101,56.94444444444444,4.197511196136475
641,101,126,126,54.861111111111114,5.239841938018799
642,101,126,151,57.291666666666664,6.19972562789917
643,101,126,176,56.59722222222222,8.742060422897339
644,101,126,201,50.69444444444444,5.688359975814819
645,101,126,226,51.736111111111114,5.031272649765015
646,101,126,251,57.291666666666664,8.405350685119629
647,101,126,276,50.34722222222222,6.962279319763184
648,101,151,1,37.15277777777778,6.497906446456909
649,101,151,26,52.43055555555556,5.672836542129517
650,101,151,51,58.68055555555556,7.020769119262695
651,101,151,76,53.125,5.1634135246276855
652,101,151,101,62.5,8.055912971496582
653,101,151,126,55.90277777777778,5.330325126647949
654,101,151,151,60.763888888888886,4.506481885910034
655,101,151,176,57.638888888888886,7.423584699630737
656,101,151,201,60.763888888888886,7.051297426223755
657,101,151,226,51.041666666666664,4.925877332687378
658,101,151,251,59.375,8.300029754638672
659,101,151,276,51.388888888888886,8.015296697616577
660,101,176,1,29.51388888888889,5.789767503738403
661,101,176,26,57.986111111111114,7.54943060874939
662,101,176,51,60.06944444444444,5.943984746932983
663,101,176,76,62.84722222222222,5.91082501411438
664,101,176,101,51.388888888888886,6.346518278121948
665,101,176,126,60.416666666666664,8.789770603179932
666,101,176,151,53.125,6.508234739303589
667,101,176,176,54.513888888888886,6.373113393783569
668,101,176,201,52.77777777777778,7.185521364212036
669,101,176,226,58.68055555555556,6.601262092590332
670,101,176,251,41.66666666666667,3.969701051712036
671,101,176,276,53.81944444444444,6.405778646469116
672,101,201,1,26.38888888888889,5.436350584030151
673,101,201,26,58.333333333333336,7.56635594367981
674,101,201,51,58.68055555555556,5.400851488113403
675,101,201,76,57.986111111111114,6.036270380020142
676,101,201,101,57.291666666666664,4.71574068069458
677,101,201,126,60.763888888888886,5.265361547470093
678,101,201,151,63.541666666666664,7.291290521621704
679,101,201,176,58.333333333333336,5.317275285720825
680,101,201,201,54.166666666666664,6.729848146438599
681,101,201,226,52.083333333333336,3.8975257873535156
682,101,201,251,58.68055555555556,4.393428802490234
683,101,201,276,60.416666666666664,10.020078420639038
684,101,226,1,35.41666666666667,4.851139783859253
685,101,226,26,52.43055555555556,3.7374989986419678
686,101,226,51,55.208333333333336,7.439627408981323
687,101,226,76,56.25,6.511913299560547
688,101,226,101,55.208333333333336,6.547756910324097
689,101,226,126,55.208333333333336,5.103758335113525
690,101,226,151,52.083333333333336,5.311618089675903
691,101,226,176,58.333333333333336,4.328031301498413
692,101,226,201,59.72222222222222,4.223969221115112
693,101,226,226,50.34722222222222,5.737553834915161
694,101,226,251,47.22222222222222,6.665906667709351
695,101,226,276,39.58333333333333,6.842043876647949
696,101,251,1,38.54166666666667,4.755332946777344
697,101,251,26,55.55555555555556,4.369247913360596
698,101,251,51,56.94444444444444,4.81934118270874
699,101,251,76,60.06944444444444,5.219980716705322
700,101,251,101,62.5,5.045048713684082
701,101,251,126,52.083333333333336,7.1490514278411865
702,101,251,151,63.888888888888886,4.656021356582642
703,101,251,176,53.47222222222222,5.632327318191528
704,101,251,201,45.83333333333333,6.01997709274292
705,101,251,226,62.15277777777778,6.410593032836914
706,101,251,251,55.55555555555556,4.561904668807983
707,101,251,276,56.94444444444444,5.36718225479126
708,101,276,1,29.86111111111111,5.883667707443237
709,101,276,26,53.81944444444444,4.02394962310791
710,101,276,51,62.84722222222222,6.167476654052734
711,101,276,76,54.166666666666664,4.671178102493286
712,101,276,101,51.388888888888886,4.4183878898620605
713,101,276,126,59.72222222222222,7.927150249481201
714,101,276,151,60.763888888888886,3.9595911502838135
715,101,276,176,55.90277777777778,6.376866817474365
716,101,276,201,60.06944444444444,6.367580890655518
717,101,276,226,59.72222222222222,6.594727993011475
718,101,276,251,48.95833333333333,6.519824504852295
719,101,276,276,59.02777777777778,10.147558450698853
720,126,1,1,46.52777777777778,5.5567851066589355
721,126,1,26,33.33333333333333,3.3469929695129395
722,126,1,51,24.65277777777778,3.4658570289611816
723,126,1,76,55.90277777777778,5.717860698699951
724,126,1,101,49.30555555555556,8.5446195602417
725,126,1,126,24.305555555555554,4.194929122924805
726,126,1,151,36.80555555555556,4.17438817024231
727,126,1,176,46.875,7.824623107910156
728,126,1,201,38.54166666666667,7.038706541061401
729,126,1,226,31.25,3.5917835235595703
730,126,1,251,25.694444444444443,4.602771043777466
731,126,1,276,26.73611111111111,3.9426729679107666
732,126,26,1,49.30555555555556,6.099243879318237
733,126,26,26,56.25,8.53302001953125
734,126,26,51,55.55555555555556,7.242927551269531
735,126,26,76,52.77777777777778,5.7085089683532715
736,126,26,101,54.513888888888886,5.462787866592407
737,126,26,126,62.5,6.193381071090698
738,126,26,151,48.26388888888889,6.680301189422607
739,126,26,176,56.94444444444444,9.178122520446777
740,126,26,201,58.333333333333336,6.100986957550049
741,126,26,226,53.81944444444444,7.456755876541138
742,126,26,251,55.90277777777778,7.339100360870361
743,126,26,276,56.59722222222222,7.668542146682739
744,126,51,1,28.819444444444443,4.278917074203491
745,126,51,26,56.59722222222222,4.902683734893799
746,126,51,51,55.55555555555556,6.528014659881592
747,126,51,76,54.513888888888886,5.462508201599121
748,126,51,101,56.94444444444444,7.530619859695435
749,126,51,126,50.34722222222222,6.989262819290161
750,126,51,151,58.68055555555556,6.43109655380249
751,126,51,176,57.291666666666664,5.099168539047241
752,126,51,201,54.166666666666664,6.446208953857422
753,126,51,226,49.30555555555556,7.74748420715332
754,126,51,251,53.47222222222222,4.459413766860962
755,126,51,276,42.70833333333333,4.496246337890625
756,126,76,1,40.97222222222222,5.738507986068726
757,126,76,26,54.861111111111114,7.55107855796814
758,126,76,51,57.291666666666664,6.842691421508789
759,126,76,76,57.638888888888886,6.113463878631592
760,126,76,101,58.68055555555556,5.955636024475098
761,126,76,126,61.111111111111114,6.370488405227661
762,126,76,151,59.375,4.660927057266235
763,126,76,176,53.81944444444444,4.525165557861328
764,126,76,201,61.458333333333336,5.578840017318726
765,126,76,226,55.90277777777778,6.216029405593872
766,126,76,251,56.59722222222222,5.776483058929443
767,126,76,276,57.291666666666664,7.210451364517212
768,126,101,1,29.166666666666668,6.647526502609253
769,126,101,26,60.763888888888886,6.605306386947632
770,126,101,51,56.25,5.789746999740601
771,126,101,76,54.166666666666664,5.277142524719238
772,126,101,101,56.25,5.25877046585083
773,126,101,126,57.986111111111114,6.396796464920044
774,126,101,151,56.94444444444444,4.017693281173706
775,126,101,176,61.111111111111114,4.515735387802124
776,126,101,201,44.79166666666667,5.8708977699279785
777,126,101,226,58.333333333333336,4.666440963745117
778,126,101,251,55.208333333333336,6.667990446090698
779,126,101,276,51.388888888888886,5.619676113128662
780,126,126,1,28.819444444444443,3.9144015312194824
781,126,126,26,56.94444444444444,6.8272740840911865
782,126,126,51,53.125,6.419592380523682
783,126,126,76,56.94444444444444,5.65331506729126
784,126,126,101,58.68055555555556,6.911304473876953
785,126,126,126,55.208333333333336,5.265721559524536
786,126,126,151,57.638888888888886,4.413484334945679
787,126,126,176,60.06944444444444,6.9780895709991455
788,126,126,201,56.25,6.410096168518066
789,126,126,226,59.72222222222222,6.9578797817230225
790,126,126,251,51.041666666666664,7.880521297454834
791,126,126,276,49.65277777777778,7.705535650253296
792,126,151,1,37.84722222222222,4.4262237548828125
793,126,151,26,59.02777777777778,6.241958141326904
794,126,151,51,60.06944444444444,5.064541816711426
795,126,151,76,53.81944444444444,5.525444030761719
796,126,151,101,58.68055555555556,6.89254355430603
797,126,151,126,57.986111111111114,6.466195821762085
798,126,151,151,53.125,4.653706312179565
799,126,151,176,61.111111111111114,5.34685754776001
800,126,151,201,58.68055555555556,6.722758054733276
801,126,151,226,53.125,5.061485528945923
802,126,151,251,53.125,4.177412271499634
803,126,151,276,53.125,7.429449796676636
804,126,176,1,41.31944444444444,7.671757698059082
805,126,176,26,58.333333333333336,5.093140363693237
806,126,176,51,59.02777777777778,8.85200548171997
807,126,176,76,59.375,4.367501258850098
808,126,176,101,59.72222222222222,5.223479270935059
809,126,176,126,60.416666666666664,5.810667276382446
810,126,176,151,56.94444444444444,6.484332799911499
811,126,176,176,50.34722222222222,4.677210330963135
812,126,176,201,62.5,5.806687116622925
813,126,176,226,44.44444444444444,3.903541088104248
814,126,176,251,45.83333333333333,6.046488046646118
815,126,176,276,60.763888888888886,4.985563278198242
816,126,201,1,29.86111111111111,4.911414861679077
817,126,201,26,54.861111111111114,6.780491352081299
818,126,201,51,56.59722222222222,5.37653660774231
819,126,201,76,64.93055555555556,5.75716757774353
820,126,201,101,63.19444444444444,7.252785682678223
821,126,201,126,60.416666666666664,4.536592721939087
822,126,201,151,59.375,5.255424737930298
823,126,201,176,57.638888888888886,4.923666954040527
824,126,201,201,54.861111111111114,4.622946739196777
825,126,201,226,57.986111111111114,5.262667179107666
826,126,201,251,44.44444444444444,3.3711159229278564
827,126,201,276,58.333333333333336,7.765333414077759
828,126,226,1,33.68055555555556,6.191617965698242
829,126,226,26,62.84722222222222,4.858660459518433
830,126,226,51,60.416666666666664,5.729641914367676
831,126,226,76,59.375,5.093979835510254
832,126,226,101,57.291666666666664,6.8701722621917725
833,126,226,126,54.166666666666664,4.805665016174316
834,126,226,151,51.041666666666664,6.296105623245239
835,126,226,176,57.291666666666664,7.760246276855469
836,126,226,201,60.06944444444444,5.556060791015625
837,126,226,226,56.25,7.529694080352783
838,126,226,251,60.416666666666664,4.709242343902588
839,126,226,276,53.125,4.987983465194702
840,126,251,1,45.48611111111111,4.511183977127075
841,126,251,26,51.388888888888886,4.573288202285767
842,126,251,51,59.375,5.072253942489624
843,126,251,76,61.458333333333336,5.807124376296997
844,126,251,101,57.291666666666664,5.628461599349976
845,126,251,126,62.15277777777778,5.188192129135132
846,126,251,151,58.333333333333336,3.9866015911102295
847,126,251,176,56.59722222222222,6.9350197315216064
848,126,251,201,56.59722222222222,9.051822185516357
849,126,251,226,60.06944444444444,6.637929201126099
850,126,251,251,58.68055555555556,8.426229000091553
851,126,251,276,37.84722222222222,8.161447286605835
852,126,276,1,26.73611111111111,4.3143534660339355
853,126,276,26,59.72222222222222,5.163013696670532
854,126,276,51,54.513888888888886,7.780645847320557
855,126,276,76,59.375,5.497172832489014
856,126,276,101,59.02777777777778,6.959444761276245
857,126,276,126,61.111111111111114,7.4668869972229
858,126,276,151,58.68055555555556,4.9143967628479
859,126,276,176,60.06944444444444,7.267749071121216
860,126,276,201,55.90277777777778,4.465689182281494
861,126,276,226,55.90277777777778,7.157869338989258
862,126,276,251,56.94444444444444,6.139472484588623
863,126,276,276,48.61111111111111,5.215378522872925
864,151,1,1,26.041666666666668,3.459209442138672
865,151,1,26,36.11111111111111,7.208838701248169
866,151,1,51,38.19444444444444,5.261885643005371
867,151,1,76,57.986111111111114,6.637592554092407
868,151,1,101,34.72222222222222,4.846129417419434
869,151,1,126,55.90277777777778,6.104217290878296
870,151,1,151,39.93055555555556,8.879033327102661
871,151,1,176,22.569444444444446,6.155189514160156
872,151,1,201,23.958333333333336,5.477514743804932
873,151,1,226,26.041666666666668,4.048091411590576
874,151,1,251,29.51388888888889,5.775793552398682
875,151,1,276,30.555555555555557,3.350038766860962
876,151,26,1,42.70833333333333,5.145500898361206
877,151,26,26,50.34722222222222,3.99442195892334
878,151,26,51,50.34722222222222,6.450930118560791
879,151,26,76,60.06944444444444,8.344979763031006
880,151,26,101,57.986111111111114,5.028847694396973
881,151,26,126,60.06944444444444,7.208057403564453
882,151,26,151,57.291666666666664,6.392963647842407
883,151,26,176,56.94444444444444,6.468005180358887
884,151,26,201,53.81944444444444,6.364694356918335
885,151,26,226,62.5,5.061188459396362
886,151,26,251,55.55555555555556,6.275845050811768
887,151,26,276,56.59722222222222,5.742334365844727
888,151,51,1,31.25,5.380404233932495
889,151,51,26,53.47222222222222,5.615353345870972
890,151,51,51,59.02777777777778,4.789615154266357
891,151,51,76,52.43055555555556,7.351957082748413
892,151,51,101,58.68055555555556,6.363732576370239
893,151,51,126,58.68055555555556,5.9453887939453125
894,151,51,151,55.90277777777778,4.91086220741272
895,151,51,176,59.375,8.213958263397217
896,151,51,201,55.208333333333336,6.2785704135894775
897,151,51,226,48.95833333333333,5.788889646530151
898,151,51,251,42.01388888888889,3.920178174972534
899,151,51,276,55.55555555555556,6.161626577377319
900,151,76,1,33.33333333333333,5.258453607559204
901,151,76,26,56.94444444444444,5.758458375930786
902,151,76,51,59.72222222222222,5.389954328536987
903,151,76,76,59.375,6.035583972930908
904,151,76,101,63.888888888888886,7.829213380813599
905,151,76,126,51.041666666666664,4.81899356842041
906,151,76,151,57.638888888888886,6.64302134513855
907,151,76,176,60.06944444444444,5.106954574584961
908,151,76,201,54.513888888888886,4.09299635887146
909,151,76,226,55.90277777777778,9.179356098175049
910,151,76,251,59.72222222222222,5.335464954376221
911,151,76,276,51.388888888888886,6.078676700592041
912,151,101,1,35.76388888888889,5.106304407119751
913,151,101,26,54.861111111111114,7.048957824707031
914,151,101,51,57.638888888888886,6.671241521835327
915,151,101,76,56.25,4.874843120574951
916,151,101,101,60.06944444444444,4.5455710887908936
917,151,101,126,58.68055555555556,6.5980143547058105
918,151,101,151,57.291666666666664,6.4593164920806885
919,151,101,176,58.333333333333336,6.226614713668823
920,151,101,201,59.02777777777778,8.025439262390137
921,151,101,226,53.81944444444444,6.276890516281128
922,151,101,251,51.041666666666664,8.91822624206543
923,151,101,276,61.111111111111114,6.065521717071533
924,151,126,1,27.430555555555557,5.314775228500366
925,151,126,26,55.208333333333336,4.461474657058716
926,151,126,51,52.43055555555556,4.656375408172607
927,151,126,76,58.68055555555556,6.078484773635864
928,151,126,101,58.68055555555556,5.816724061965942
929,151,126,126,51.736111111111114,5.31928825378418
930,151,126,151,55.55555555555556,6.288274526596069
931,151,126,176,59.72222222222222,5.517918825149536
932,151,126,201,53.81944444444444,4.105730056762695
933,151,126,226,56.25,7.185749530792236
934,151,126,251,52.77777777777778,4.132710218429565
935,151,126,276,26.041666666666668,3.5853207111358643
936,151,151,1,44.09722222222222,6.2014124393463135
937,151,151,26,57.986111111111114,4.354104042053223
938,151,151,51,54.861111111111114,4.84720516204834
939,151,151,76,56.25,6.211046934127808
940,151,151,101,52.083333333333336,6.298746347427368
941,151,151,126,56.25,5.92602276802063
942,151,151,151,54.861111111111114,5.942567825317383
943,151,151,176,55.55555555555556,7.04330039024353
944,151,151,201,29.166666666666668,3.7985117435455322
945,151,151,226,51.388888888888886,5.395067453384399
946,151,151,251,48.26388888888889,4.66828989982605
947,151,151,276,47.56944444444444,4.897187232971191
948,151,176,1,31.944444444444443,4.494347810745239
949,151,176,26,59.02777777777778,5.4208619594573975
950,151,176,51,57.291666666666664,4.710598945617676
951,151,176,76,62.84722222222222,5.681419134140015
952,151,176,101,61.111111111111114,8.87681531906128
953,151,176,126,55.208333333333336,4.287658929824829
954,151,176,151,53.125,5.558870077133179
955,151,176,176,61.458333333333336,6.179656505584717
956,151,176,201,53.47222222222222,5.2885518074035645
957,151,176,226,55.55555555555556,6.219999074935913
958,151,176,251,54.513888888888886,9.539336681365967
959,151,176,276,35.76388888888889,3.514362335205078
960,151,201,1,33.33333333333333,5.404992580413818
961,151,201,26,54.166666666666664,5.501286268234253
962,151,201,51,61.458333333333336,6.3837974071502686
963,151,201,76,59.02777777777778,5.749958515167236
964,151,201,101,62.5,4.9477903842926025
965,151,201,126,54.513888888888886,4.624167203903198
966,151,201,151,56.94444444444444,6.044109106063843
967,151,201,176,59.02777777777778,4.44025993347168
968,151,201,201,52.43055555555556,5.324181318283081
969,151,201,226,54.861111111111114,6.396268129348755
970,151,201,251,60.763888888888886,4.5911102294921875
971,151,201,276,55.208333333333336,4.680866718292236
972,151,226,1,33.68055555555556,3.4631412029266357
973,151,226,26,57.986111111111114,4.47990083694458
974,151,226,51,58.68055555555556,7.334387540817261
975,151,226,76,59.72222222222222,4.392293930053711
976,151,226,101,60.416666666666664,7.056564807891846
977,151,226,126,60.06944444444444,6.750173568725586
978,151,226,151,53.125,4.664332866668701
979,151,226,176,50.69444444444444,5.272443532943726
980,151,226,201,55.208333333333336,6.742492198944092
981,151,226,226,56.25,5.744622468948364
982,151,226,251,53.81944444444444,4.845334529876709
983,151,226,276,53.81944444444444,5.48281455039978
984,151,251,1,29.166666666666668,5.083710193634033
985,151,251,26,60.416666666666664,4.8415327072143555
986,151,251,51,60.416666666666664,4.467028379440308
987,151,251,76,59.02777777777778,5.665755033493042
988,151,251,101,60.06944444444444,6.284420013427734
989,151,251,126,54.861111111111114,4.136546850204468
990,151,251,151,59.375,4.8029444217681885
991,151,251,176,60.06944444444444,6.367838621139526
992,151,251,201,56.94444444444444,5.000038385391235
993,151,251,226,58.333333333333336,6.146320819854736
994,151,251,251,54.861111111111114,5.831783056259155
995,151,251,276,47.56944444444444,4.22618842124939
996,151,276,1,33.33333333333333,4.494388103485107
997,151,276,26,52.43055555555556,5.318628549575806
998,151,276,51,59.72222222222222,9.067705392837524
999,151,276,76,59.02777777777778,6.357603311538696
1000,151,276,101,57.291666666666664,8.045790672302246
1001,151,276,126,62.84722222222222,6.273044586181641
1002,151,276,151,58.68055555555556,5.5441718101501465
1003,151,276,176,51.736111111111114,4.380690813064575
1004,151,276,201,52.083333333333336,4.799430847167969
1005,151,276,226,56.59722222222222,5.416886806488037
1006,151,276,251,49.65277777777778,6.98094630241394
1007,151,276,276,52.43055555555556,6.2991719245910645
1008,176,1,1,31.59722222222222,4.561619758605957
1009,176,1,26,32.98611111111111,3.7438409328460693
1010,176,1,51,45.83333333333333,8.131523847579956
1011,176,1,76,55.90277777777778,8.480013608932495
1012,176,1,101,32.29166666666667,5.0934600830078125
1013,176,1,126,45.13888888888889,8.498631238937378
1014,176,1,151,48.61111111111111,6.118916273117065
1015,176,1,176,26.041666666666668,4.207153797149658
1016,176,1,201,22.22222222222222,4.3426783084869385
1017,176,1,226,45.13888888888889,6.174718141555786
1018,176,1,251,26.73611111111111,3.4899582862854004
1019,176,1,276,30.208333333333332,3.857933759689331
1020,176,26,1,31.944444444444443,4.298691034317017
1021,176,26,26,59.02777777777778,5.432571649551392
1022,176,26,51,57.986111111111114,6.772310733795166
1023,176,26,76,60.416666666666664,6.169964551925659
1024,176,26,101,62.5,7.270340442657471
1025,176,26,126,50.0,6.932306289672852
1026,176,26,151,60.416666666666664,8.672658443450928
1027,176,26,176,50.69444444444444,4.787274122238159
1028,176,26,201,60.763888888888886,6.053313732147217
1029,176,26,226,59.72222222222222,6.753195762634277
1030,176,26,251,57.291666666666664,6.165560483932495
1031,176,26,276,24.65277777777778,3.2358291149139404
1032,176,51,1,32.29166666666667,4.247263193130493
1033,176,51,26,46.18055555555556,4.756628036499023
1034,176,51,51,63.19444444444444,5.743730545043945
1035,176,51,76,57.986111111111114,5.731895685195923
1036,176,51,101,57.291666666666664,5.437385320663452
1037,176,51,126,57.291666666666664,5.039275407791138
1038,176,51,151,56.94444444444444,5.689200401306152
1039,176,51,176,54.166666666666664,6.3587868213653564
1040,176,51,201,29.166666666666668,3.2068562507629395
1041,176,51,226,53.125,9.227888345718384
1042,176,51,251,53.81944444444444,7.817244052886963
1043,176,51,276,41.66666666666667,6.506745100021362
1044,176,76,1,43.05555555555556,6.141952037811279
1045,176,76,26,58.68055555555556,9.532789468765259
1046,176,76,51,61.111111111111114,6.856947183609009
1047,176,76,76,55.208333333333336,4.898702144622803
1048,176,76,101,61.111111111111114,5.647217750549316
1049,176,76,126,53.81944444444444,7.31827712059021
1050,176,76,151,56.59722222222222,3.921262741088867
1051,176,76,176,55.208333333333336,8.971233367919922
1052,176,76,201,59.375,4.780751705169678
1053,176,76,226,56.25,6.336477518081665
1054,176,76,251,52.43055555555556,9.085901975631714
1055,176,76,276,49.65277777777778,9.462835788726807
1056,176,101,1,25.694444444444443,4.6406097412109375
1057,176,101,26,59.02777777777778,5.765546083450317
1058,176,101,51,59.375,5.721301078796387
1059,176,101,76,57.291666666666664,4.348167896270752
1060,176,101,101,56.59722222222222,5.300051212310791
1061,176,101,126,54.166666666666664,5.382117986679077
1062,176,101,151,58.68055555555556,5.078121662139893
1063,176,101,176,57.638888888888886,6.078930377960205
1064,176,101,201,54.861111111111114,6.585829734802246
1065,176,101,226,57.638888888888886,5.226489305496216
1066,176,101,251,56.25,8.665599346160889
1067,176,101,276,52.43055555555556,5.738144874572754
1068,176,126,1,30.90277777777778,4.776443719863892
1069,176,126,26,56.94444444444444,6.075973272323608
1070,176,126,51,58.68055555555556,5.133913993835449
1071,176,126,76,57.986111111111114,6.0548529624938965
1072,176,126,101,59.375,5.760372161865234
1073,176,126,126,55.90277777777778,5.046868801116943
1074,176,126,151,61.111111111111114,6.586548089981079
1075,176,126,176,56.59722222222222,5.3050079345703125
1076,176,126,201,57.638888888888886,9.6699960231781
1077,176,126,226,56.25,9.509303092956543
1078,176,126,251,56.59722222222222,9.353660583496094
1079,176,126,276,58.333333333333336,6.870006561279297
1080,176,151,1,42.01388888888889,4.108083248138428
1081,176,151,26,53.125,5.529879331588745
1082,176,151,51,54.166666666666664,4.767609119415283
1083,176,151,76,60.763888888888886,6.101121664047241
1084,176,151,101,58.68055555555556,5.618248224258423
1085,176,151,126,62.5,5.6884050369262695
1086,176,151,151,55.90277777777778,6.816344261169434
1087,176,151,176,61.80555555555556,5.4944727420806885
1088,176,151,201,57.638888888888886,4.5604846477508545
1089,176,151,226,37.15277777777778,4.725621461868286
1090,176,151,251,36.11111111111111,3.621306896209717
1091,176,151,276,40.27777777777778,6.315474033355713
1092,176,176,1,30.90277777777778,4.856023788452148
1093,176,176,26,59.02777777777778,6.33764386177063
1094,176,176,51,60.06944444444444,6.897823095321655
1095,176,176,76,56.94444444444444,5.093791961669922
1096,176,176,101,61.111111111111114,8.384454727172852
1097,176,176,126,55.90277777777778,8.604302167892456
1098,176,176,151,61.111111111111114,5.15717887878418
1099,176,176,176,55.55555555555556,5.703133821487427
1100,176,176,201,61.458333333333336,5.959843635559082
1101,176,176,226,51.388888888888886,6.733360290527344
1102,176,176,251,53.47222222222222,7.427410125732422
1103,176,176,276,46.875,6.523787021636963
1104,176,201,1,31.944444444444443,6.769164323806763
1105,176,201,26,60.763888888888886,8.007328748703003
1106,176,201,51,53.125,4.662286758422852
1107,176,201,76,58.333333333333336,5.794280290603638
1108,176,201,101,60.06944444444444,4.629208087921143
1109,176,201,126,52.43055555555556,5.214629650115967
1110,176,201,151,55.55555555555556,6.209066152572632
1111,176,201,176,61.111111111111114,5.046894073486328
1112,176,201,201,60.416666666666664,9.042958736419678
1113,176,201,226,51.736111111111114,6.61688756942749
1114,176,201,251,55.90277777777778,5.62033748626709
1115,176,201,276,32.29166666666667,3.7077231407165527
1116,176,226,1,32.29166666666667,3.8049581050872803
1117,176,226,26,59.02777777777778,7.018325328826904
1118,176,226,51,56.25,5.815881729125977
1119,176,226,76,57.291666666666664,5.434699296951294
1120,176,226,101,61.111111111111114,5.243045330047607
1121,176,226,126,55.208333333333336,4.631519794464111
1122,176,226,151,55.55555555555556,4.908607721328735
1123,176,226,176,59.72222222222222,6.148877143859863
1124,176,226,201,60.06944444444444,7.353885173797607
1125,176,226,226,61.80555555555556,5.596776247024536
1126,176,226,251,56.94444444444444,5.611639022827148
1127,176,226,276,53.125,5.613850355148315
1128,176,251,1,31.25,4.0897064208984375
1129,176,251,26,48.95833333333333,6.051957607269287
1130,176,251,51,60.06944444444444,7.638771295547485
1131,176,251,76,60.06944444444444,5.098787307739258
1132,176,251,101,61.458333333333336,8.374029397964478
1133,176,251,126,56.94444444444444,7.816126585006714
1134,176,251,151,57.638888888888886,6.051759719848633
1135,176,251,176,59.375,7.360366106033325
1136,176,251,201,54.166666666666664,8.458089113235474
1137,176,251,226,62.5,9.201486349105835
1138,176,251,251,60.06944444444444,7.339283466339111
1139,176,251,276,59.02777777777778,8.559377193450928
1140,176,276,1,26.73611111111111,3.397331476211548
1141,176,276,26,51.736111111111114,6.144897937774658
1142,176,276,51,60.763888888888886,6.308101177215576
1143,176,276,76,59.02777777777778,4.393389701843262
1144,176,276,101,54.513888888888886,6.654681444168091
1145,176,276,126,56.25,4.62334680557251
1146,176,276,151,59.375,6.781805038452148
1147,176,276,176,52.083333333333336,5.282124280929565
1148,176,276,201,61.458333333333336,7.806697845458984
1149,176,276,226,53.47222222222222,7.010713815689087
1150,176,276,251,53.125,6.893431186676025
1151,176,276,276,56.94444444444444,8.228851795196533
1152,201,1,1,37.84722222222222,9.594841480255127
1153,201,1,26,48.26388888888889,5.583423614501953
1154,201,1,51,29.51388888888889,4.217514991760254
1155,201,1,76,44.79166666666667,7.886603832244873
1156,201,1,101,52.083333333333336,4.47492527961731
1157,201,1,126,26.38888888888889,4.352889537811279
1158,201,1,151,54.166666666666664,9.371297121047974
1159,201,1,176,46.875,6.485812425613403
1160,201,1,201,28.125,5.619830369949341
1161,201,1,226,26.38888888888889,4.630919456481934
1162,201,1,251,30.208333333333332,8.041676759719849
1163,201,1,276,25.0,3.589515447616577
1164,201,26,1,43.40277777777778,6.473138809204102
1165,201,26,26,59.02777777777778,4.945599555969238
1166,201,26,51,60.763888888888886,8.196578025817871
1167,201,26,76,55.90277777777778,6.755637168884277
1168,201,26,101,56.25,9.59252405166626
1169,201,26,126,50.0,6.472511529922485
